County,Year,TotalOverdose,TotalDeath,State,POP,OverdoseProp,PolicyState,Post
Cochise County,2012,15,1199,Arizona,132017,0.00011362173053470386,False,False
Cochise County,2013,11,1269,Arizona,129578,8.489095371127815e-05,False,False
Cochise County,2014,16,1191,Arizona,127314,0.0001256735315833294,False,False
Cochise County,2015,28,1300,Arizona,126454,0.00022142439147832414,False,False
Cocke County,2012,11,484,Tennessee,35530,0.00030959752321981426,False,False
Cocke County,2014,12,523,Tennessee,35266,0.0003402710826291612,False,False
Coconino County,2003,11,633,Arizona,122882,8.951677218795267e-05,False,False
Coconino County,2008,10,699,Arizona,131853,7.584203620698809e-05,False,False
Coconino County,2010,12,671,Arizona,134421,8.92717655723436e-05,False,False
Coconino County,2011,16,726,Arizona,134275,0.00011915844349283187,False,False
Coconino County,2013,23,698,Arizona,136699,0.00016825287675842544,False,False
Coconino County,2015,15,792,Arizona,138962,0.00010794317871072667,False,False
Coffee County,2012,10,647,Tennessee,53147,0.0001881573748283064,False,False
Coffee County,2015,12,665,Tennessee,54093,0.0002218401641617215,False,False
Collier County,2003,29,2516,Florida,285321,0.00010163990733244311,True,False
Collier County,2004,29,2375,Florida,296021,9.796602268082331e-05,True,False
Collier County,2005,43,2636,Florida,307452,0.00013985923005867582,True,False
Collier County,2006,43,2599,Florida,312621,0.00013754674190153573,True,False
Collier County,2007,38,2601,Florida,314437,0.00012085091767190248,True,False
Collier County,2008,63,2719,Florida,316641,0.00019896349493590533,True,False
Collier County,2009,54,2697,Florida,318485,0.00016955272618804652,True,False
Collier County,2010,36,2900,Florida,321520,0.00011196815128141328,True,True
Collier County,2011,41,2927,Florida,327629,0.00012514154729892653,True,True
Collier County,2012,31,2983,Florida,332233,9.330800974015224e-05,True,True
Collier County,2013,29,2964,Florida,338987,8.554900335411092e-05,True,True
Collier County,2014,41,3107,Florida,347211,0.00011808381646894828,True,True
Collier County,2015,48,3144,Florida,356041,0.00013481593411994686,True,True
Collin County,2003,26,2093,Texas,589394,4.4113106003793724e-05,True,False
Collin County,2004,40,2240,Texas,617802,6.474566284990984e-05,True,False
Collin County,2005,32,2373,Texas,647187,4.944475089889012e-05,True,False
Collin County,2006,24,2482,Texas,683935,3.509105397442739e-05,True,False
Collin County,2007,23,2593,Texas,714330,3.219800372376913e-05,True,True
Collin County,2008,34,2960,Texas,741264,4.5867599127976e-05,True,True
Collin County,2009,55,2938,Texas,765791,7.182116269321525e-05,True,True
Collin County,2010,53,3085,Texas,782341,6.774539491091481e-05,True,True
Collin County,2011,68,3274,Texas,812540,8.368818765845373e-05,True,True
Collin County,2012,66,3396,Texas,835230,7.902015013828527e-05,True,True
Collin County,2013,59,3590,Texas,856398,6.889320152545895e-05,True,True
Collin County,2014,70,3819,Texas,884688,7.912393973920749e-05,True,True
Collin County,2015,72,3998,Texas,915243,7.866763253037718e-05,True,True
Columbia County,2005,10,602,Florida,63109,0.00015845600469029773,True,False
Columbia County,2008,10,699,Florida,67318,0.00014854867940224012,True,False
Columbia County,2010,17,710,Florida,67531,0.00025173623965290014,True,True
Columbia County,2012,16,732,Florida,67884,0.00023569618761416533,True,True
Columbia County,2013,11,777,Florida,67417,0.00016316359375231765,True,True
Columbia County,2014,11,769,Florida,67779,0.00016229215538736186,True,True
Columbia County,2015,10,752,Florida,68222,0.00014658028202046262,True,True
Columbia County,2005,14,671,Georgia,106477,0.0001314837946223128,False,False
Columbia County,2010,15,748,Georgia,124053,0.00012091606007109864,False,False
Columbia County,2012,12,809,Georgia,132541,9.053802219690511e-05,False,False
Columbia County,2013,11,814,Georgia,136141,8.079858382118539e-05,False,False
Columbia County,2014,14,814,Georgia,139104,0.00010064412238325282,False,False
Columbia County,2015,16,826,Georgia,143837,0.00011123702524385241,False,False
Columbia County,2015,11,718,Pennsylvania,66681,0.00016496453262548552,False,False
Columbia County,2013,10,506,Wisconsin,56581,0.00017673777416447216,False,False
Columbia County,2015,13,556,Wisconsin,56682,0.00022934970537384001,False,False
Columbiana County,2011,18,1188,Ohio,107419,0.0001675681210958955,False,False
Columbiana County,2012,18,1167,Ohio,106620,0.00016882386043894204,False,False
Columbiana County,2013,27,1270,Ohio,105959,0.000254815541860531,False,False
Columbiana County,2014,19,1279,Ohio,105621,0.00017988846914912754,False,False
Columbiana County,2015,30,1321,Ohio,104714,0.0002864946425501843,False,False
Columbus County,2005,11,623,North Carolina,55155,0.00019943794760221196,False,False
Columbus County,2009,18,639,North Carolina,58163,0.00030947509585131444,False,False
Columbus County,2010,13,689,North Carolina,58098,0.00022375985403972598,False,False
Columbus County,2014,10,678,North Carolina,56883,0.0001757994479897333,False,False
Comal County,2003,10,695,Texas,84837,0.00011787309782288388,True,False
Comal County,2006,15,752,Texas,95637,0.00015684306283133097,True,False
Comal County,2010,18,967,Texas,108472,0.00016594144110922634,True,True
Comal County,2011,10,959,Texas,112113,8.919572217316457e-05,True,True
Comal County,2012,12,1077,Texas,114873,0.00010446318978350004,True,True
Comal County,2015,11,1099,Texas,128795,8.540704219884312e-05,True,True
Comanche County,2007,15,906,Oklahoma,119534,0.00012548730905014474,False,False
Comanche County,2010,13,952,Oklahoma,124098,0.00010475591870940707,False,False
Comanche County,2011,12,914,Oklahoma,126075,9.518143961927425e-05,False,False
Comanche County,2013,10,993,Oklahoma,124949,8.00326533225556e-05,False,False
Comanche County,2014,24,1005,Oklahoma,124778,0.00019234159867925434,False,False
Comanche County,2015,12,1028,Oklahoma,124005,9.677029152050321e-05,False,False
Contra Costa County,2003,64,6885,California,987531,6.480809210039989e-05,False,False
Contra Costa County,2004,92,6789,California,992424,9.270231272117562e-05,False,False
Contra Costa County,2005,103,6781,California,999013,0.00010310176143853984,False,False
Contra Costa County,2006,74,6889,California,1000834,7.393833542825284e-05,False,False
Contra Costa County,2007,100,6857,California,1009152,9.909309994926433e-05,False,False
Contra Costa County,2008,111,6943,California,1023344,0.00010846792476430213,False,False
Contra Costa County,2009,93,6979,California,1037890,8.960487142182698e-05,False,False
Contra Costa County,2010,91,6907,California,1049025,8.674721765448869e-05,False,False
Contra Costa County,2011,122,7082,California,1065440,0.00011450668268508785,False,False
Contra Costa County,2012,122,7226,California,1077548,0.00011322001432882804,False,True
Contra Costa County,2013,140,7157,California,1093401,0.00012804085600799707,False,True
Contra Costa County,2014,126,7340,California,1108876,0.00011362857524195672,False,True
Contra Costa County,2015,107,7854,California,1124405,9.516144093987487e-05,False,True
Cook County,2003,443,43888,Illinois,5294739,8.366795794844656e-05,False,False
Cook County,2004,498,42206,Illinois,5252021,9.482064142546269e-05,False,False
Cook County,2005,507,42288,Illinois,5207615,9.735742753640582e-05,False,False
Cook County,2006,748,41443,Illinois,5165495,0.00014480703204629953,False,False
Cook County,2007,514,40132,Illinois,5154235,9.972381934467481e-05,False,False
Cook County,2008,534,40835,Illinois,5161831,0.00010345166279174968,False,False
Cook County,2009,521,39369,Illinois,5181728,0.00010054560949551964,False,False
Cook County,2010,483,38801,Illinois,5194675,9.297983030699707e-05,False,False
Cook County,2011,496,39168,Illinois,5219780,9.502316189571207e-05,False,False
Cook County,2012,610,39403,Illinois,5239351,0.0001164266337567382,False,False
Cook County,2013,626,39429,Illinois,5252875,0.00011917283392427956,False,False
Cook County,2014,621,40004,Illinois,5254675,0.00011818047738442435,False,False
Cook County,2015,694,40310,Illinois,5244088,0.0001323395030747005,False,False
Cooke County,2008,10,426,Texas,38223,0.00026162258326138714,True,True
Coos County,2014,11,430,New Hampshire,32779,0.000335580707160072,False,False
Coos County,2015,11,459,New Hampshire,32343,0.00034010450483875954,False,False
Coweta County,2004,10,681,Georgia,104089,9.607163100807962e-05,False,False
Coweta County,2005,11,720,Georgia,108371,0.00010150316966716188,False,False
Coweta County,2007,11,792,Georgia,118156,9.309726124784183e-05,False,False
Coweta County,2008,10,783,Georgia,122281,8.17788536240299e-05,False,False
Coweta County,2009,16,755,Georgia,125501,0.0001274890239918407,False,False
Coweta County,2011,12,852,Georgia,129374,9.275434013016526e-05,False,False
Coweta County,2012,17,830,Georgia,130593,0.00013017543053609306,False,False
Coweta County,2014,12,943,Georgia,135140,8.879680331508066e-05,False,False
Coweta County,2015,13,964,Georgia,138145,9.41040211372109e-05,False,False
Cowlitz County,2004,17,948,Washington,95541,0.0001779340806564721,True,False
Cowlitz County,2005,24,1031,Washington,96536,0.00024861191679787854,True,False
Cowlitz County,2006,20,1009,Washington,99162,0.00020169016357072264,True,False
Cowlitz County,2007,15,1005,Washington,100744,0.00014889224172159136,True,False
Cowlitz County,2008,20,998,Washington,101688,0.0001966800409094485,True,False
Cowlitz County,2009,18,980,Washington,102126,0.00017625286410904176,True,False
Cowlitz County,2010,14,976,Washington,102410,0.0001367053998632946,True,False
Cowlitz County,2011,27,1009,Washington,102309,0.00026390640119637566,True,False
Cowlitz County,2012,23,1035,Washington,101663,0.00022623766758801138,True,True
Cowlitz County,2013,21,1086,Washington,101483,0.0002069312101534247,True,True
Cowlitz County,2014,21,1107,Washington,101790,0.000206307102858827,True,True
Cowlitz County,2015,15,1146,Washington,102999,0.000145632481868756,True,True
Craighead County,2006,10,774,Arkansas,89725,0.00011145165784341042,False,False
Craighead County,2008,15,811,Arkansas,93316,0.00016074413819709373,False,True
Craighead County,2009,20,833,Arkansas,95482,0.00020946356381307472,False,True
Craighead County,2010,13,849,Arkansas,96443,0.00013479464554192632,False,True
Craighead County,2011,10,889,Arkansas,98405,0.0001016208525989533,False,True
Craighead County,2013,10,878,Arkansas,101653,9.837387976744415e-05,False,True
Craighead County,2015,12,883,Arkansas,104457,0.00011487980700192424,False,True
Craven County,2004,13,891,North Carolina,93548,0.00013896609227348526,False,False
Craven County,2005,10,894,North Carolina,94729,0.00010556429393322003,False,False
Craven County,2006,13,896,North Carolina,96926,0.00013412293914945422,False,False
Craven County,2008,12,899,North Carolina,99423,0.00012069641833378594,False,False
Craven County,2009,11,881,North Carolina,101923,0.00010792460975442246,False,False
Craven County,2010,10,950,North Carolina,103505,9.661369015989566e-05,False,False
Craven County,2013,16,1013,North Carolina,104285,0.00015342570839526297,False,False
Craven County,2014,11,1015,North Carolina,104055,0.00010571332468406132,False,False
Craven County,2015,20,1070,North Carolina,102853,0.0001944522765500277,False,False
Crawford County,2008,11,576,Arkansas,60933,0.00018052615167479035,False,True
Crawford County,2009,13,552,Arkansas,61595,0.0002110560922152772,False,True
Crawford County,2011,14,566,Arkansas,61796,0.00022655188038060717,False,True
Crawford County,2013,11,595,Arkansas,61667,0.00017837741417613958,False,True
Crawford County,2007,12,512,Ohio,44634,0.00026885334050275576,False,False
Crawford County,2015,10,554,Ohio,42324,0.00023627256402986485,False,False
Crawford County,2012,14,927,Pennsylvania,87730,0.00015958053117519661,False,False
Crawford County,2013,16,1045,Pennsylvania,87508,0.00018284042601819262,False,False
Crawford County,2014,17,948,Pennsylvania,87154,0.00019505702549510063,False,False
Crawford County,2015,27,1041,Pennsylvania,86510,0.00031210264709282163,False,False
Creek County,2004,15,664,Oklahoma,67843,0.00022109871320548914,False,False
Creek County,2006,18,787,Oklahoma,67791,0.0002655219719431783,False,False
Creek County,2007,14,771,Oklahoma,68292,0.0002050020500205002,False,False
Creek County,2008,17,785,Oklahoma,68817,0.00024703198337620066,False,False
Creek County,2009,16,764,Oklahoma,69535,0.000230099949665636,False,False
Creek County,2010,16,759,Oklahoma,69967,0.00022867923449626252,False,False
Creek County,2011,18,741,Oklahoma,70651,0.00025477346392832373,False,False
Creek County,2012,11,817,Oklahoma,70760,0.00015545505935556813,False,False
Creek County,2013,13,803,Oklahoma,70575,0.00018420120439249026,False,False
Creek County,2014,19,814,Oklahoma,70559,0.00026927819271815076,False,False
Creek County,2015,10,869,Oklahoma,70801,0.00014124094292453497,False,False
Cullman County,2008,10,960,Alabama,80273,0.00012457488819403784,False,False
Cullman County,2011,10,939,Alabama,80410,0.00012436264146250465,False,False
Cullman County,2012,12,953,Alabama,80279,0.00014947869305796037,False,False
Cullman County,2013,16,955,Alabama,80690,0.00019828975089850043,False,False
Cullman County,2014,27,923,Alabama,81068,0.0003330537326688706,False,False
Cullman County,2015,11,1000,Alabama,81761,0.00013453847188757477,False,False
Culpeper County,2013,12,374,Virginia,48606,0.0002468831008517467,False,False
Culpeper County,2014,13,393,Virginia,49237,0.00026402908381907916,False,False
Cumberland County,2003,26,2383,Maine,273041,9.522379422870558e-05,False,False
Cumberland County,2004,29,2379,Maine,274920,0.00010548523206751055,False,False
Cumberland County,2005,25,2364,Maine,276275,9.04895484571532e-05,False,False
Cumberland County,2006,18,2346,Maine,277084,6.49622497148879e-05,False,False
Cumberland County,2007,31,2313,Maine,278781,0.0001111983958734634,False,False
Cumberland County,2008,31,2335,Maine,280681,0.00011044566607643552,False,False
Cumberland County,2009,32,2384,Maine,281969,0.00011348765289801361,False,False
Cumberland County,2010,23,2342,Maine,281674,8.165467881309599e-05,False,False
Cumberland County,2011,19,2444,Maine,282709,6.72069159453714e-05,False,False
Cumberland County,2012,33,2421,Maine,283645,0.00011634261136279504,False,False
Cumberland County,2013,44,2581,Maine,285537,0.00015409561632993274,False,False
Cumberland County,2014,37,2524,Maine,288086,0.0001284338704414654,False,False
Cumberland County,2015,67,2693,Maine,289488,0.00023144309954125904,False,False
Cumberland County,2003,13,2111,North Carolina,303318,4.2859309371682526e-05,False,False
Cumberland County,2004,18,1984,North Carolina,307629,5.85120388519938e-05,False,False
Cumberland County,2005,25,2055,North Carolina,303695,8.231943232519468e-05,False,False
Cumberland County,2006,24,2098,North Carolina,307365,7.808306085598555e-05,False,False
Cumberland County,2007,20,2052,North Carolina,308284,6.487524490404952e-05,False,False
Cumberland County,2008,34,2144,North Carolina,311800,0.00010904425914047466,False,False
Cumberland County,2009,23,2133,North Carolina,317252,7.24975729073418e-05,False,False
Cumberland County,2010,34,2272,North Carolina,319431,0.00010643926231330084,False,False
Cumberland County,2011,41,2275,North Carolina,330503,0.0001240533368834776,False,False
Cumberland County,2012,40,2370,North Carolina,329985,0.00012121763110444414,False,False
