BUYER_STATE,BUYER_COUNTY,YEAR/MONTH,MME,Year,FULL_STATES,Population,MME/CAP,PolicyState,Post
TX,SAN SABA,20121,99.79000000000002,2012,Texas,5990,0.02,True,True
TX,SAN SABA,20122,74.80999999999997,2012,Texas,5990,0.01,True,True
TX,SAN SABA,20123,99.39999999999996,2012,Texas,5990,0.02,True,True
TX,SAN SABA,20124,87.9,2012,Texas,5990,0.01,True,True
TX,SAN SABA,20125,83.09,2012,Texas,5990,0.01,True,True
TX,SAN SABA,20126,95.58,2012,Texas,5990,0.02,True,True
TX,SAN SABA,20127,77.03,2012,Texas,5990,0.01,True,True
TX,SAN SABA,20128,95.24,2012,Texas,5990,0.02,True,True
TX,SAN SABA,20129,68.66,2012,Texas,5990,0.01,True,True
TX,SAN SABA,200610,37.13000000000001,2006,Texas,5985,0.01,True,False
TX,SAN SABA,200611,63.73000000000001,2006,Texas,5985,0.01,True,False
TX,SAN SABA,200612,62.77999999999999,2006,Texas,5985,0.01,True,False
TX,SAN SABA,200710,45.91000000000002,2007,Texas,5985,0.01,True,True
TX,SAN SABA,200711,60.16,2007,Texas,5985,0.01,True,True
TX,SAN SABA,200712,65.04,2007,Texas,5985,0.01,True,True
TX,SAN SABA,200810,94.26000000000002,2008,Texas,5965,0.02,True,True
TX,SAN SABA,200811,66.03000000000002,2008,Texas,5965,0.01,True,True
TX,SAN SABA,200812,81.56,2008,Texas,5965,0.01,True,True
TX,SAN SABA,200910,40.92,2009,Texas,6026,0.01,True,True
TX,SAN SABA,200911,70.92,2009,Texas,6026,0.01,True,True
TX,SAN SABA,200912,31.4,2009,Texas,6026,0.01,True,True
TX,SAN SABA,201010,84.86999999999998,2010,Texas,6131,0.01,True,True
TX,SAN SABA,201011,71.04,2010,Texas,6131,0.01,True,True
TX,SAN SABA,201012,99.77,2010,Texas,6131,0.02,True,True
TX,SAN SABA,201110,74.35999999999999,2011,Texas,6047,0.01,True,True
TX,SAN SABA,201111,87.69999999999996,2011,Texas,6047,0.01,True,True
TX,SAN SABA,201112,99.26,2011,Texas,6047,0.02,True,True
TX,SAN SABA,201210,74.62000000000002,2012,Texas,5990,0.01,True,True
TX,SAN SABA,201211,71.24000000000002,2012,Texas,5990,0.01,True,True
TX,SAN SABA,201212,94.99,2012,Texas,5990,0.02,True,True
TX,SCHLEICHER,20129,0.12,2012,Texas,3259,0.0,True,True
TX,SCURRY,20061,216.89,2006,Texas,16232,0.01,True,False
TX,SCURRY,20062,224.39,2006,Texas,16232,0.01,True,False
TX,SCURRY,20063,291.11999999999995,2006,Texas,16232,0.02,True,False
TX,SCURRY,20064,242.95999999999992,2006,Texas,16232,0.01,True,False
TX,SCURRY,20065,200.47999999999993,2006,Texas,16232,0.01,True,False
TX,SCURRY,20066,209.5300000000001,2006,Texas,16232,0.01,True,False
TX,SCURRY,20067,212.38000000000008,2006,Texas,16232,0.01,True,False
TX,SCURRY,20068,200.97,2006,Texas,16232,0.01,True,False
TX,SCURRY,20069,190.14999999999984,2006,Texas,16232,0.01,True,False
TX,SCURRY,20071,195.3,2007,Texas,16431,0.01,True,True
TX,SCURRY,20072,168.22,2007,Texas,16431,0.01,True,True
TX,SCURRY,20073,225.29999999999995,2007,Texas,16431,0.01,True,True
TX,SCURRY,20074,222.60000000000008,2007,Texas,16431,0.01,True,True
TX,SCURRY,20075,277.61999999999995,2007,Texas,16431,0.02,True,True
TX,SCURRY,20076,219.56,2007,Texas,16431,0.01,True,True
TX,SCURRY,20077,220.33000000000004,2007,Texas,16431,0.01,True,True
TX,SCURRY,20078,215.32,2007,Texas,16431,0.01,True,True
TX,SCURRY,20079,191.85,2007,Texas,16431,0.01,True,True
TX,SCURRY,20081,193.10000000000016,2008,Texas,16478,0.01,True,True
TX,SCURRY,20082,213.67,2008,Texas,16478,0.01,True,True
TX,SCURRY,20083,189.09000000000003,2008,Texas,16478,0.01,True,True
TX,SCURRY,20084,222.68999999999997,2008,Texas,16478,0.01,True,True
TX,SCURRY,20085,206.43000000000006,2008,Texas,16478,0.01,True,True
TX,SCURRY,20086,201.0,2008,Texas,16478,0.01,True,True
TX,SCURRY,20087,262.5200000000001,2008,Texas,16478,0.02,True,True
TX,SCURRY,20088,226.02,2008,Texas,16478,0.01,True,True
TX,SCURRY,20089,229.15999999999988,2008,Texas,16478,0.01,True,True
TX,SCURRY,20091,267.48,2009,Texas,16806,0.02,True,True
TX,SCURRY,20092,196.82000000000008,2009,Texas,16806,0.01,True,True
TX,SCURRY,20093,261.56000000000006,2009,Texas,16806,0.02,True,True
TX,SCURRY,20094,252.13,2009,Texas,16806,0.02,True,True
TX,SCURRY,20095,266.87000000000006,2009,Texas,16806,0.02,True,True
TX,SCURRY,20096,253.42000000000007,2009,Texas,16806,0.02,True,True
TX,SCURRY,20097,290.8399999999998,2009,Texas,16806,0.02,True,True
TX,SCURRY,20098,269.98,2009,Texas,16806,0.02,True,True
TX,SCURRY,20099,214.55999999999992,2009,Texas,16806,0.01,True,True
TX,SCURRY,20101,220.22999999999988,2010,Texas,16921,0.01,True,True
TX,SCURRY,20102,207.71999999999986,2010,Texas,16921,0.01,True,True
TX,SCURRY,20103,290.43999999999994,2010,Texas,16921,0.02,True,True
TX,SCURRY,20104,230.8,2010,Texas,16921,0.01,True,True
TX,SCURRY,20105,241.7300000000003,2010,Texas,16921,0.01,True,True
TX,SCURRY,20106,281.85000000000014,2010,Texas,16921,0.02,True,True
TX,SCURRY,20107,273.59999999999974,2010,Texas,16921,0.02,True,True
TX,SCURRY,20108,244.45,2010,Texas,16921,0.01,True,True
TX,SCURRY,20109,246.7200000000001,2010,Texas,16921,0.01,True,True
TX,SCURRY,20111,271.5,2011,Texas,16868,0.02,True,True
TX,SCURRY,20112,203.54,2011,Texas,16868,0.01,True,True
TX,SCURRY,20113,295.61999999999983,2011,Texas,16868,0.02,True,True
TX,SCURRY,20114,283.15,2011,Texas,16868,0.02,True,True
TX,SCURRY,20115,276.36,2011,Texas,16868,0.02,True,True
TX,SCURRY,20116,283.45,2011,Texas,16868,0.02,True,True
TX,SCURRY,20117,323.9499999999999,2011,Texas,16868,0.02,True,True
TX,SCURRY,20118,285.01999999999987,2011,Texas,16868,0.02,True,True
TX,SCURRY,20119,355.51999999999964,2011,Texas,16868,0.02,True,True
TX,SCURRY,20121,277.21000000000004,2012,Texas,17125,0.02,True,True
TX,SCURRY,20122,333.3999999999997,2012,Texas,17125,0.02,True,True
TX,SCURRY,20123,304.64999999999986,2012,Texas,17125,0.02,True,True
TX,SCURRY,20124,264.37,2012,Texas,17125,0.02,True,True
TX,SCURRY,20125,313.22,2012,Texas,17125,0.02,True,True
TX,SCURRY,20126,314.39999999999975,2012,Texas,17125,0.02,True,True
TX,SCURRY,20127,288.3999999999998,2012,Texas,17125,0.02,True,True
TX,SCURRY,20128,281.08000000000004,2012,Texas,17125,0.02,True,True
TX,SCURRY,20129,315.45999999999975,2012,Texas,17125,0.02,True,True
TX,SCURRY,200610,198.78,2006,Texas,16232,0.01,True,False
TX,SCURRY,200611,161.63999999999996,2006,Texas,16232,0.01,True,False
TX,SCURRY,200612,208.94000000000003,2006,Texas,16232,0.01,True,False
TX,SCURRY,200710,209.49000000000007,2007,Texas,16431,0.01,True,True
TX,SCURRY,200711,175.86999999999995,2007,Texas,16431,0.01,True,True
TX,SCURRY,200712,211.04000000000005,2007,Texas,16431,0.01,True,True
TX,SCURRY,200810,247.27,2008,Texas,16478,0.02,True,True
TX,SCURRY,200811,210.69,2008,Texas,16478,0.01,True,True
TX,SCURRY,200812,253.02000000000007,2008,Texas,16478,0.02,True,True
TX,SCURRY,200910,348.6699999999998,2009,Texas,16806,0.02,True,True
TX,SCURRY,200911,205.32999999999984,2009,Texas,16806,0.01,True,True
TX,SCURRY,200912,263.24,2009,Texas,16806,0.02,True,True
TX,SCURRY,201010,260.21,2010,Texas,16921,0.02,True,True
TX,SCURRY,201011,246.08000000000027,2010,Texas,16921,0.01,True,True
TX,SCURRY,201012,285.7400000000002,2010,Texas,16921,0.02,True,True
TX,SCURRY,201110,318.85999999999973,2011,Texas,16868,0.02,True,True
TX,SCURRY,201111,274.03000000000003,2011,Texas,16868,0.02,True,True
TX,SCURRY,201112,351.71999999999986,2011,Texas,16868,0.02,True,True
TX,SCURRY,201210,263.81999999999994,2012,Texas,17125,0.02,True,True
TX,SCURRY,201211,333.0799999999998,2012,Texas,17125,0.02,True,True
TX,SCURRY,201212,300.4299999999999,2012,Texas,17125,0.02,True,True
TX,SHACKELFORD,20061,9.08,2006,Texas,3287,0.0,True,False
TX,SHACKELFORD,20062,9.69,2006,Texas,3287,0.0,True,False
TX,SHACKELFORD,20063,11.659999999999995,2006,Texas,3287,0.0,True,False
TX,SHACKELFORD,20064,11.049999999999995,2006,Texas,3287,0.0,True,False
TX,SHACKELFORD,20065,11.199999999999998,2006,Texas,3287,0.0,True,False
TX,SHACKELFORD,20066,13.199999999999996,2006,Texas,3287,0.0,True,False
TX,SHACKELFORD,20067,9.999999999999998,2006,Texas,3287,0.0,True,False
TX,SHACKELFORD,20068,8.459999999999999,2006,Texas,3287,0.0,True,False
TX,SHACKELFORD,20069,8.61,2006,Texas,3287,0.0,True,False
TX,SHACKELFORD,20071,7.11,2007,Texas,3357,0.0,True,True
TX,SHACKELFORD,20072,8.47,2007,Texas,3357,0.0,True,True
TX,SHACKELFORD,20073,11.489999999999998,2007,Texas,3357,0.0,True,True
TX,SHACKELFORD,20074,11.65,2007,Texas,3357,0.0,True,True
TX,SHACKELFORD,20075,5.45,2007,Texas,3357,0.0,True,True
TX,SHACKELFORD,20076,11.21,2007,Texas,3357,0.0,True,True
TX,SHACKELFORD,20077,7.730000000000001,2007,Texas,3357,0.0,True,True
TX,SHACKELFORD,20078,6.96,2007,Texas,3357,0.0,True,True
TX,SHACKELFORD,20079,10.45,2007,Texas,3357,0.0,True,True
TX,SHACKELFORD,20081,6.82,2008,Texas,3314,0.0,True,True
TX,SHACKELFORD,20082,4.6800000000000015,2008,Texas,3314,0.0,True,True
TX,SHACKELFORD,20083,5.6099999999999985,2008,Texas,3314,0.0,True,True
TX,SHACKELFORD,20084,5.300000000000002,2008,Texas,3314,0.0,True,True
TX,SHACKELFORD,20085,11.959999999999996,2008,Texas,3314,0.0,True,True
TX,SHACKELFORD,20086,6.3500000000000005,2008,Texas,3314,0.0,True,True
TX,SHACKELFORD,20087,6.65,2008,Texas,3314,0.0,True,True
TX,SHACKELFORD,20088,6.65,2008,Texas,3314,0.0,True,True
TX,SHACKELFORD,20089,2.8600000000000003,2008,Texas,3314,0.0,True,True
TX,SHACKELFORD,20101,5.74,2010,Texas,3378,0.0,True,True
TX,SHACKELFORD,20102,8.78,2010,Texas,3378,0.0,True,True
TX,SHACKELFORD,20103,27.38,2010,Texas,3378,0.01,True,True
TX,SHACKELFORD,20104,29.39,2010,Texas,3378,0.01,True,True
TX,SHACKELFORD,20105,21.17,2010,Texas,3378,0.01,True,True
TX,SHACKELFORD,20106,42.45,2010,Texas,3378,0.01,True,True
TX,SHACKELFORD,20107,39.81000000000001,2010,Texas,3378,0.01,True,True
TX,SHACKELFORD,20108,35.92,2010,Texas,3378,0.01,True,True
TX,SHACKELFORD,20109,49.19000000000001,2010,Texas,3378,0.01,True,True
TX,SHACKELFORD,20111,60.31000000000001,2011,Texas,3334,0.02,True,True
TX,SHACKELFORD,20112,46.93000000000001,2011,Texas,3334,0.01,True,True
TX,SHACKELFORD,20113,74.93,2011,Texas,3334,0.02,True,True
TX,SHACKELFORD,20114,72.75000000000001,2011,Texas,3334,0.02,True,True
TX,SHACKELFORD,20115,19.380000000000006,2011,Texas,3334,0.01,True,True
TX,SHACKELFORD,20116,51.71,2011,Texas,3334,0.02,True,True
TX,SHACKELFORD,20117,24.520000000000003,2011,Texas,3334,0.01,True,True
TX,SHACKELFORD,20118,73.03,2011,Texas,3334,0.02,True,True
TX,SHACKELFORD,20119,96.84,2011,Texas,3334,0.03,True,True
TX,SHACKELFORD,20121,65.16999999999999,2012,Texas,3361,0.02,True,True
TX,SHACKELFORD,20122,21.180000000000003,2012,Texas,3361,0.01,True,True
TX,SHACKELFORD,20123,11.35,2012,Texas,3361,0.0,True,True
TX,SHACKELFORD,20124,5.3,2012,Texas,3361,0.0,True,True
TX,SHACKELFORD,20125,11.339999999999998,2012,Texas,3361,0.0,True,True
TX,SHACKELFORD,20126,15.439999999999998,2012,Texas,3361,0.0,True,True
TX,SHACKELFORD,20127,16.639999999999993,2012,Texas,3361,0.0,True,True
TX,SHACKELFORD,20128,9.22,2012,Texas,3361,0.0,True,True
TX,SHACKELFORD,20129,19.21,2012,Texas,3361,0.01,True,True
TX,SHACKELFORD,200610,7.120000000000001,2006,Texas,3287,0.0,True,False
TX,SHACKELFORD,200611,7.120000000000001,2006,Texas,3287,0.0,True,False
TX,SHACKELFORD,200612,10.31,2006,Texas,3287,0.0,True,False
TX,SHACKELFORD,200710,11.35,2007,Texas,3357,0.0,True,True
TX,SHACKELFORD,200711,3.34,2007,Texas,3357,0.0,True,True
TX,SHACKELFORD,200712,8.63,2007,Texas,3357,0.0,True,True
TX,SHACKELFORD,200912,18.6,2009,Texas,3362,0.01,True,True
TX,SHACKELFORD,201010,23.47,2010,Texas,3378,0.01,True,True
TX,SHACKELFORD,201011,28.370000000000005,2010,Texas,3378,0.01,True,True
TX,SHACKELFORD,201012,33.75,2010,Texas,3378,0.01,True,True
TX,SHACKELFORD,201110,108.6,2011,Texas,3334,0.03,True,True
TX,SHACKELFORD,201111,14.98,2011,Texas,3334,0.0,True,True
TX,SHACKELFORD,201112,52.47000000000001,2011,Texas,3334,0.02,True,True
TX,SHACKELFORD,201210,14.07,2012,Texas,3361,0.0,True,True
TX,SHACKELFORD,201211,13.92,2012,Texas,3361,0.0,True,True
TX,SHACKELFORD,201212,15.889999999999995,2012,Texas,3361,0.0,True,True
TX,SHELBY,20061,567.849999999999,2006,Texas,25324,0.02,True,False
TX,SHELBY,20062,577.7099999999996,2006,Texas,25324,0.02,True,False
TX,SHELBY,20063,591.1899999999996,2006,Texas,25324,0.02,True,False
TX,SHELBY,20064,583.8199999999994,2006,Texas,25324,0.02,True,False
TX,SHELBY,20065,609.7299999999998,2006,Texas,25324,0.02,True,False
TX,SHELBY,20066,708.11,2006,Texas,25324,0.03,True,False
TX,SHELBY,20067,573.6999999999998,2006,Texas,25324,0.02,True,False
TX,SHELBY,20068,721.17,2006,Texas,25324,0.03,True,False
TX,SHELBY,20069,481.78999999999934,2006,Texas,25324,0.02,True,False
TX,SHELBY,20071,627.8600000000001,2007,Texas,25433,0.02,True,True
TX,SHELBY,20072,520.6299999999999,2007,Texas,25433,0.02,True,True
TX,SHELBY,20073,585.2099999999998,2007,Texas,25433,0.02,True,True
TX,SHELBY,20074,626.0899999999991,2007,Texas,25433,0.02,True,True
TX,SHELBY,20075,713.8100000000003,2007,Texas,25433,0.03,True,True
TX,SHELBY,20076,578.0699999999994,2007,Texas,25433,0.02,True,True
TX,SHELBY,20077,556.8999999999992,2007,Texas,25433,0.02,True,True
TX,SHELBY,20078,635.2399999999997,2007,Texas,25433,0.02,True,True
TX,SHELBY,20079,484.95999999999947,2007,Texas,25433,0.02,True,True
TX,SHELBY,20081,655.99,2008,Texas,25381,0.03,True,True
TX,SHELBY,20082,573.5599999999993,2008,Texas,25381,0.02,True,True
TX,SHELBY,20083,596.4099999999993,2008,Texas,25381,0.02,True,True
TX,SHELBY,20084,680.55,2008,Texas,25381,0.03,True,True
TX,SHELBY,20085,541.9199999999995,2008,Texas,25381,0.02,True,True
TX,SHELBY,20086,623.5000000000002,2008,Texas,25381,0.02,True,True
TX,SHELBY,20087,604.8299999999994,2008,Texas,25381,0.02,True,True
TX,SHELBY,20088,714.6599999999994,2008,Texas,25381,0.03,True,True
TX,SHELBY,20089,669.1899999999996,2008,Texas,25381,0.03,True,True
TX,SHELBY,20091,693.5399999999997,2009,Texas,25520,0.03,True,True
TX,SHELBY,20092,578.9899999999998,2009,Texas,25520,0.02,True,True
TX,SHELBY,20093,614.0599999999994,2009,Texas,25520,0.02,True,True
TX,SHELBY,20094,648.249999999999,2009,Texas,25520,0.03,True,True
TX,SHELBY,20095,665.4699999999996,2009,Texas,25520,0.03,True,True
TX,SHELBY,20096,715.4599999999989,2009,Texas,25520,0.03,True,True
TX,SHELBY,20097,678.32,2009,Texas,25520,0.03,True,True
TX,SHELBY,20098,590.9899999999998,2009,Texas,25520,0.02,True,True
TX,SHELBY,20099,694.7599999999995,2009,Texas,25520,0.03,True,True
TX,SHELBY,20101,653.1499999999999,2010,Texas,25448,0.03,True,True
TX,SHELBY,20102,666.8899999999994,2010,Texas,25448,0.03,True,True
TX,SHELBY,20103,686.3799999999994,2010,Texas,25448,0.03,True,True
TX,SHELBY,20104,673.9399999999998,2010,Texas,25448,0.03,True,True
TX,SHELBY,20105,716.9099999999995,2010,Texas,25448,0.03,True,True
TX,SHELBY,20106,707.1300000000001,2010,Texas,25448,0.03,True,True
TX,SHELBY,20107,686.2299999999996,2010,Texas,25448,0.03,True,True
TX,SHELBY,20108,694.4299999999997,2010,Texas,25448,0.03,True,True
TX,SHELBY,20109,754.2599999999992,2010,Texas,25448,0.03,True,True
TX,SHELBY,20111,727.8699999999997,2011,Texas,25733,0.03,True,True
TX,SHELBY,20112,629.0399999999993,2011,Texas,25733,0.02,True,True
TX,SHELBY,20113,754.0999999999997,2011,Texas,25733,0.03,True,True
TX,SHELBY,20114,707.3899999999994,2011,Texas,25733,0.03,True,True
TX,SHELBY,20115,790.7299999999997,2011,Texas,25733,0.03,True,True
TX,SHELBY,20116,781.489999999999,2011,Texas,25733,0.03,True,True
TX,SHELBY,20117,714.5699999999997,2011,Texas,25733,0.03,True,True
TX,SHELBY,20118,846.3199999999996,2011,Texas,25733,0.03,True,True
TX,SHELBY,20119,768.5699999999989,2011,Texas,25733,0.03,True,True
TX,SHELBY,20121,834.9599999999997,2012,Texas,26062,0.03,True,True
TX,SHELBY,20122,772.0199999999995,2012,Texas,26062,0.03,True,True
TX,SHELBY,20123,805.2999999999997,2012,Texas,26062,0.03,True,True
TX,SHELBY,20124,657.7799999999993,2012,Texas,26062,0.03,True,True
TX,SHELBY,20125,894.8799999999994,2012,Texas,26062,0.03,True,True
TX,SHELBY,20126,795.6499999999995,2012,Texas,26062,0.03,True,True
TX,SHELBY,20127,844.4799999999997,2012,Texas,26062,0.03,True,True
TX,SHELBY,20128,831.6899999999995,2012,Texas,26062,0.03,True,True
TX,SHELBY,20129,694.7699999999992,2012,Texas,26062,0.03,True,True
TX,SHELBY,200610,567.0099999999996,2006,Texas,25324,0.02,True,False
TX,SHELBY,200611,540.5099999999996,2006,Texas,25324,0.02,True,False
TX,SHELBY,200612,614.2499999999994,2006,Texas,25324,0.02,True,False
TX,SHELBY,200710,657.3199999999994,2007,Texas,25433,0.03,True,True
TX,SHELBY,200711,620.3900000000002,2007,Texas,25433,0.02,True,True
TX,SHELBY,200712,562.389999999999,2007,Texas,25433,0.02,True,True
TX,SHELBY,200810,547.9699999999996,2008,Texas,25381,0.02,True,True
TX,SHELBY,200811,655.6599999999993,2008,Texas,25381,0.03,True,True
TX,SHELBY,200812,615.3499999999991,2008,Texas,25381,0.02,True,True
TX,SHELBY,200910,777.2499999999997,2009,Texas,25520,0.03,True,True
TX,SHELBY,200911,541.3399999999995,2009,Texas,25520,0.02,True,True
TX,SHELBY,200912,779.7999999999995,2009,Texas,25520,0.03,True,True
TX,SHELBY,201010,693.59,2010,Texas,25448,0.03,True,True
TX,SHELBY,201011,763.5499999999994,2010,Texas,25448,0.03,True,True
TX,SHELBY,201012,285.2499999999999,2010,Texas,25448,0.01,True,True
TX,SHELBY,201110,837.6899999999997,2011,Texas,25733,0.03,True,True
TX,SHELBY,201111,711.9699999999997,2011,Texas,25733,0.03,True,True
TX,SHELBY,201112,825.8199999999989,2011,Texas,25733,0.03,True,True
TX,SHELBY,201210,904.489999999999,2012,Texas,26062,0.03,True,True
TX,SHELBY,201211,792.2999999999995,2012,Texas,26062,0.03,True,True
TX,SHELBY,201212,800.9600000000003,2012,Texas,26062,0.03,True,True
TX,SHERMAN,20062,8.770000000000001,2006,Texas,2946,0.0,True,False
TX,SHERMAN,20063,16.97,2006,Texas,2946,0.01,True,False
TX,SHERMAN,20064,13.75,2006,Texas,2946,0.0,True,False
TX,SHERMAN,20066,17.61,2006,Texas,2946,0.01,True,False
TX,SHERMAN,20067,11.03,2006,Texas,2946,0.0,True,False
TX,SHERMAN,20068,15.58,2006,Texas,2946,0.01,True,False
TX,SHERMAN,20069,10.14,2006,Texas,2946,0.0,True,False
TX,SHERMAN,20071,14.939999999999998,2007,Texas,2969,0.01,True,True
TX,SHERMAN,20072,12.64,2007,Texas,2969,0.0,True,True
TX,SHERMAN,20073,25.67,2007,Texas,2969,0.01,True,True
TX,SHERMAN,20074,19.3,2007,Texas,2969,0.01,True,True
TX,SHERMAN,20075,19.75,2007,Texas,2969,0.01,True,True
TX,SHERMAN,20076,29.450000000000006,2007,Texas,2969,0.01,True,True
TX,SHERMAN,20077,25.67,2007,Texas,2969,0.01,True,True
TX,SHERMAN,20078,29.97,2007,Texas,2969,0.01,True,True
TX,SHERMAN,20079,14.15,2007,Texas,2969,0.0,True,True
TX,SHERMAN,20081,45.50000000000001,2008,Texas,3035,0.01,True,True
TX,SHERMAN,20082,48.79,2008,Texas,3035,0.02,True,True
TX,SHERMAN,20083,36.39,2008,Texas,3035,0.01,True,True
TX,SHERMAN,20084,31.99,2008,Texas,3035,0.01,True,True
TX,SHERMAN,20085,37.97,2008,Texas,3035,0.01,True,True
TX,SHERMAN,20086,29.51,2008,Texas,3035,0.01,True,True
TX,SHERMAN,20087,38.43000000000001,2008,Texas,3035,0.01,True,True
TX,SHERMAN,20088,37.25000000000001,2008,Texas,3035,0.01,True,True
TX,SHERMAN,20089,30.880000000000006,2008,Texas,3035,0.01,True,True
TX,SHERMAN,20091,35.24,2009,Texas,3018,0.01,True,True
TX,SHERMAN,20092,50.88,2009,Texas,3018,0.02,True,True
TX,SHERMAN,20093,34.8,2009,Texas,3018,0.01,True,True
TX,SHERMAN,20094,40.90000000000001,2009,Texas,3018,0.01,True,True
TX,SHERMAN,20095,24.2,2009,Texas,3018,0.01,True,True
TX,SHERMAN,20096,41.74,2009,Texas,3018,0.01,True,True
TX,SHERMAN,20097,29.46,2009,Texas,3018,0.01,True,True
TX,SHERMAN,20098,33.28,2009,Texas,3018,0.01,True,True
TX,SHERMAN,20099,21.17,2009,Texas,3018,0.01,True,True
TX,SHERMAN,20101,19.78,2010,Texas,3034,0.01,True,True
TX,SHERMAN,20102,16.64,2010,Texas,3034,0.01,True,True
TX,SHERMAN,20103,28.07,2010,Texas,3034,0.01,True,True
TX,SHERMAN,20104,25.67,2010,Texas,3034,0.01,True,True
TX,SHERMAN,20105,29.610000000000007,2010,Texas,3034,0.01,True,True
TX,SHERMAN,20106,17.05,2010,Texas,3034,0.01,True,True
TX,SHERMAN,20107,10.739999999999998,2010,Texas,3034,0.0,True,True
TX,SHERMAN,20108,27.94,2010,Texas,3034,0.01,True,True
TX,SHERMAN,20109,19.98,2010,Texas,3034,0.01,True,True
TX,SHERMAN,20111,28.6,2011,Texas,3014,0.01,True,True
TX,SHERMAN,20112,20.51,2011,Texas,3014,0.01,True,True
TX,SHERMAN,20113,13.429999999999998,2011,Texas,3014,0.0,True,True
TX,SHERMAN,20114,30.65,2011,Texas,3014,0.01,True,True
TX,SHERMAN,20115,34.2,2011,Texas,3014,0.01,True,True
TX,SHERMAN,20116,33.39000000000001,2011,Texas,3014,0.01,True,True
TX,SHERMAN,20117,28.2,2011,Texas,3014,0.01,True,True
TX,SHERMAN,20118,36.41000000000001,2011,Texas,3014,0.01,True,True
TX,SHERMAN,20119,19.82,2011,Texas,3014,0.01,True,True
TX,SHERMAN,20121,25.64,2012,Texas,3039,0.01,True,True
TX,SHERMAN,20122,26.34,2012,Texas,3039,0.01,True,True
TX,SHERMAN,20123,32.0,2012,Texas,3039,0.01,True,True
TX,SHERMAN,20124,37.10000000000001,2012,Texas,3039,0.01,True,True
TX,SHERMAN,20125,40.69000000000001,2012,Texas,3039,0.01,True,True
TX,SHERMAN,20126,37.11000000000001,2012,Texas,3039,0.01,True,True
TX,SHERMAN,20127,34.75000000000001,2012,Texas,3039,0.01,True,True
TX,SHERMAN,20128,34.84000000000001,2012,Texas,3039,0.01,True,True
TX,SHERMAN,20129,30.760000000000005,2012,Texas,3039,0.01,True,True
TX,SHERMAN,200610,18.46,2006,Texas,2946,0.01,True,False
TX,SHERMAN,200611,10.639999999999997,2006,Texas,2946,0.0,True,False
TX,SHERMAN,200612,13.46,2006,Texas,2946,0.0,True,False
TX,SHERMAN,200710,32.02,2007,Texas,2969,0.01,True,True
TX,SHERMAN,200711,26.19,2007,Texas,2969,0.01,True,True
TX,SHERMAN,200712,23.77,2007,Texas,2969,0.01,True,True
TX,SHERMAN,200810,41.95,2008,Texas,3035,0.01,True,True
TX,SHERMAN,200811,40.42,2008,Texas,3035,0.01,True,True
TX,SHERMAN,200812,44.47000000000001,2008,Texas,3035,0.01,True,True
TX,SHERMAN,200910,28.74,2009,Texas,3018,0.01,True,True
TX,SHERMAN,200911,28.74,2009,Texas,3018,0.01,True,True
TX,SHERMAN,200912,7.56,2009,Texas,3018,0.0,True,True
TX,SHERMAN,201010,19.05,2010,Texas,3034,0.01,True,True
